
Project:     xiaotao
Program:     Inertial Explorer Version 8.90.2428
Profile:     IPNL_URBANNAV_with_std
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      C:\Users\IPNL_Experiment\Desktop\20250603\IE\xiaotao.cts
ProcessInfo: xiaotao by Unknown on 6/3/2025 at 21:29:09

Datum:       WGS84
Master 1:    Name HKSC, Status ENABLED
             Antenna height 0.008 m, to ARP [LEIAR25.R4(LEIT)]
             Lat, Lon, El Hgt 22 19 19.81949, 114 08 28.27666, 20.239 m [WGS84, N/A]
Remote:      Antenna height 0.000 m, to L1PC [Generic(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=0.340, y=-0.500, z=0.100 m (x-right, y-fwd, z-up)
Body to IMU Rotations:
             xRot=0.000, yRot=180.000, zRot=-90.000 degrees
UTC Offset:  18 s
SD Scaling Settings:
  Position: 1.0000
  Velocity: 1.0000
  Attitude: 1.0000

      UTCTime       Week   GPSTime       Latitude      Longitude        H-Ell       X-ECEF       Y-ECEF       Z-ECEF   VX-ECEF   VY-ECEF   VZ-ECEF     VEast    VNorth       VUp VelBdyX VelBdyY VelBdyZ AccBdyX AccBdyY AccBdyZ           Roll          Pitch        Heading Q     SDX-ECEF     SDY-ECEF     SDZ-ECEF       SDEast      SDNorth     SDHeight         HdngSD     SD-VN     SD-VE     SD-VH         RollSD        PitchSD        AzStDev
        (sec)    (weeks)     (sec)          (deg)          (deg)          (m)          (m)          (m)          (m)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)   (m/s)   (m/s)   (m/s) (m/s^2) (m/s^2) (m/s^2)          (deg)          (deg)          (deg)            (m)          (m)          (m)          (m)          (m)          (m)          (deg)     (m/s)     (m/s)     (m/s)          (deg)          (deg)          (deg)
1748932848.00 2369.00000 196866.00  22.3144214518 114.1723479453        4.674 -2417323.692  5385739.418  2406660.150     0.002    -0.002    -0.000    -0.001     0.001    -0.003  -0.001  -0.000  -0.003   0.514  -0.042   0.117  -1.5459719116   0.6305171352  34.6181386297 2        0.007        0.010        0.006        0.006        0.005        0.011   0.0109246783     0.002     0.002     0.001   0.0022092797   0.0021657923   0.0000000000
1748932849.00 2369.00000 196867.00  22.3144214518 114.1723479453        4.674 -2417323.692  5385739.418  2406660.150     0.003    -0.001    -0.000    -0.002     0.001    -0.002  -0.002  -0.001  -0.002   0.504  -0.075  -0.147  -1.5448603734   0.6307176705  34.6185225114 1        0.007        0.010        0.007        0.006        0.005        0.011   0.0109217390     0.002     0.002     0.001   0.0022113838   0.0021672098   0.0000000000
1748932850.00 2369.00000 196868.00  22.3144214518 114.1723479454        4.674 -2417323.692  5385739.418  2406660.150     0.003    -0.000     0.002    -0.002     0.002    -0.000  -0.003   0.001  -0.000   0.406  -0.132  -0.333  -1.5446655678   0.6299499070  34.6191871425 1        0.007        0.010        0.007        0.006        0.005        0.011   0.0109187244     0.002     0.002     0.001   0.0022148828   0.0021692119   0.0000000000
1748932851.00 2369.00000 196869.00  22.3144214518 114.1723479454        4.674 -2417323.692  5385739.418  2406660.150    -0.000     0.000     0.001    -0.000     0.001     0.001  -0.000   0.000   0.001   0.153  -0.028  -0.341  -1.5409585308   0.6307692367  34.6186256438 2        0.007        0.010        0.007        0.006        0.005        0.011   0.0109156547     0.002     0.002     0.001   0.0022197431   0.0021718668   0.0000000000
1748932852.00 2369.00000 196870.00  22.3144214518 114.1723479454        4.674 -2417323.692  5385739.418  2406660.150     0.001     0.000     0.002    -0.001     0.002     0.000  -0.002   0.001   0.000   0.110  -0.179  -0.382  -1.5440926100   0.6283341660  34.6188261790 2        0.007        0.010        0.007        0.006        0.005        0.011   0.0109125832     0.002     0.002     0.001   0.0022261029   0.0021753246   0.0000000000
1748932853.00 2369.00000 196871.00  22.3144214518 114.1723479455        4.674 -2417323.692  5385739.418  2406660.150     0.003    -0.001     0.002    -0.002     0.003    -0.001  -0.003   0.001  -0.001   0.287  -0.144  -0.329  -1.5446770269   0.6289529604  34.6197314524 1        0.007        0.010        0.007        0.006        0.005        0.011   0.0109094996     0.002     0.002     0.001   0.0022342945   0.0021798755   0.0000000000
1748932854.00 2369.00000 196872.00  22.3144214517 114.1723479456        4.674 -2417323.692  5385739.418  2406660.150     0.002     0.001     0.001    -0.003     0.001     0.000  -0.003  -0.001   0.000   0.201  -0.035  -0.351  -1.5435884071   0.6293253830  34.6206195369 2        0.007        0.010        0.007        0.006        0.005        0.011   0.0109064244     0.002     0.002     0.001   0.0022449666   0.0021860916   0.0000000000
1748932855.00 2369.00000 196873.00  22.3144214518 114.1723479456        4.674 -2417323.692  5385739.418  2406660.150     0.003    -0.001     0.002    -0.002     0.003    -0.001  -0.003   0.001  -0.001   0.301  -0.137  -0.226  -1.5454677087   0.6279846618  34.6210836328 2        0.007        0.010        0.007        0.006        0.005        0.012   0.0109033119     0.002     0.002     0.001   0.0022593364   0.0021950654   0.0000000000
1748932856.00 2369.00000 196874.00  22.3144214521 114.1723479363        4.673 -2417323.691  5385739.418  2406660.150     0.004    -0.002     0.002    -0.002     0.003    -0.002  -0.004   0.001  -0.002   0.368  -0.123  -0.290  -1.5464990327   0.6278127744  34.6205393229 2        0.007        0.010        0.007        0.006        0.005        0.012   0.0109000960     0.002     0.002     0.001   0.0022790807   0.0022083744   0.0000000000
1748932857.00 2369.00000 196875.00  22.3144214625 114.1723479172        4.670 -2417323.687  5385739.416  2406660.150     0.004    -0.003     0.003    -0.002     0.004    -0.003  -0.004   0.002  -0.003   0.465  -0.183  -0.266  -1.5503664978   0.6275492139  34.6199033397 2        0.007        0.010        0.007        0.006        0.005        0.012   0.0108965868     0.002     0.002     0.001   0.0022998776   0.0022220500   0.0000000000
1748932858.00 2369.00000 196876.00  22.3144214938 114.1723479033        4.667 -2417323.684  5385739.412  2406660.152     0.006    -0.004     0.004    -0.004     0.006    -0.004  -0.007   0.003  -0.004   0.448  -0.116  -0.224  -1.5469917764   0.6276065096  34.6190725509 1        0.007        0.010        0.007        0.006        0.005        0.012   0.0108927777     0.002     0.002     0.001   0.0023212996   0.0022356687   0.0000000000
1748932859.00 2369.00000 196877.00  22.3144216884 114.1723479846        4.661 -2417323.686  5385739.396  2406660.169    -0.043    -0.061     0.092     0.064     0.099     0.000  -0.004   0.118  -0.001   0.329   0.283   0.031  -1.5417148351   0.6869649372  34.6244297063 2        0.007        0.010        0.007        0.006        0.005        0.012   0.0108887507     0.002     0.002     0.002   0.0023381901   0.0022459307   0.0000000000
1748932860.00 2369.00000 196878.00  22.3144232425 114.1723490576        4.657 -2417323.759  5385739.288  2406660.327    -0.108    -0.145     0.210     0.158     0.227    -0.002   0.000   0.277  -0.005   0.191  -0.097   0.193  -1.5268236620   0.6628949802  34.6499205986 2        0.007        0.010        0.007        0.006        0.005        0.012   0.0108846389     0.002     0.002     0.002   0.0023508589   0.0022535252   0.0000000000
1748932861.00 2369.00000 196879.00  22.3144264284 114.1723513262        4.653 -2417323.916  5385739.067  2406660.652    -0.224    -0.306     0.446     0.330     0.483    -0.004  -0.004   0.585  -0.011   0.326   0.399  -0.000  -1.4922112816   0.7050245669  34.7223138160 2        0.008        0.010        0.007        0.007        0.005        0.012   0.0108805895     0.002     0.002     0.002   0.0023594361   0.0022593073   0.0000000000
1748932862.00 2369.00000 196880.00  22.3144329549 114.1723561367        4.646 -2417324.253  5385738.608  2406661.318    -0.545    -0.719     1.048     0.792     1.134    -0.002  -0.005   1.383  -0.026  -0.042   1.615   0.184  -1.4022855557   0.9710947078  35.1177406383 2        0.008        0.010        0.007        0.007        0.005        0.012   0.0108764879     0.002     0.002     0.002   0.0023659288   0.0022647963   0.0000000000
1748932863.00 2369.00000 196881.00  22.3144496694 114.1723687261        4.647 -2417325.149  5385737.436  2406663.030    -1.238    -1.603     2.317     1.786     2.506    -0.004  -0.007   3.077  -0.058   0.001   1.485  -0.192  -1.4277707184   1.0069102996  35.5784158943 2        0.009        0.011        0.006        0.008        0.006        0.012   0.0108725559     0.002     0.002     0.002   0.0023732535   0.0022724951   0.0000000000
1748932864.00 2369.00000 196882.00  22.3144781236 114.1723900343        4.651 -2417326.664  5385735.449  2406665.947    -1.791    -2.355     3.476     2.598     3.753     0.011  -0.029   4.564  -0.082   0.044   1.261  -0.651  -1.2988322962   1.1780929000  35.0324444114 2        0.008        0.011        0.006        0.007        0.005        0.012   0.0108692488     0.002     0.002     0.002   0.0023761885   0.0022777279   0.0000000000
1748932865.00 2369.00000 196883.00  22.3145175034 114.1724191257        4.670 -2417328.727  5385732.727  2406669.988    -2.328    -3.049     4.562     3.373     4.915     0.041  -0.031   5.960  -0.080  -0.307   1.290   0.359  -1.0404627081   1.1651956201  34.7412443416 2        0.008        0.011        0.006        0.007        0.005        0.012   0.0108658373     0.002     0.002     0.002   0.0023790561   0.0022836488   0.0000000000
1748932866.00 2369.00000 196884.00  22.3145666894 114.1724552704        4.687 -2417331.285  5385729.330  2406675.033    -2.791    -3.729     5.540     4.073     5.983     0.014  -0.059   7.237  -0.086  -0.137   2.136  -1.654  -0.9794598916   0.7972879607  34.7008221691 2        0.008        0.011        0.006        0.006        0.005        0.012   0.0108620627     0.002     0.002     0.002   0.0023814593   0.0022878768   0.0000000000
1748932867.00 2369.00000 196885.00  22.3146242418 114.1724976504        4.697 -2417334.281  5385725.343  2406680.933    -3.227    -4.166     6.232     4.650     6.706     0.072  -0.001   8.161  -0.079  -2.287   0.159   2.274  -1.0007968399   1.0656957694  34.7343344705 2        0.008        0.011        0.006        0.006        0.005        0.012   0.0108580906     0.002     0.002     0.002   0.0023821532   0.0022871159   0.0000000000
1748932868.00 2369.00000 196886.00  22.3146871234 114.1725441083        4.721 -2417337.574  5385720.991  2406687.384    -3.446    -4.470     6.716     4.974     7.226     0.083  -0.061   8.772  -0.040   0.325   1.388   1.060  -1.2227721489   0.8108957083  34.9358322679 2        0.008        0.011        0.006        0.006        0.005        0.012   0.0108541772     0.002     0.002     0.002   0.0023823518   0.0022833503   0.0000000000
1748932869.00 2369.00000 196887.00  22.3147532260 114.1725927922        4.721 -2417341.013  5385716.401  2406694.156    -3.401    -4.559     6.764     4.969     7.308     0.009  -0.051   8.837  -0.101  -1.073  -1.555   0.648  -1.4942567410   0.7180020610  34.5282186333 2        0.008        0.011        0.006        0.006        0.005        0.012   0.0108504053     0.002     0.002     0.002   0.0023814817   0.0022777517   0.0000000000
1748932870.00 2369.00000 196888.00  22.3148191651 114.1726411655        4.744 -2417344.433  5385711.850  2406700.919    -3.405    -4.594     6.808     4.988     7.360    -0.002  -0.072   8.890  -0.110   0.293  -0.937   0.979  -1.1900562588   0.7026754399  34.5711618201 2        0.008        0.011        0.006        0.006        0.004        0.012   0.0108461659     0.002     0.002     0.002   0.0023808880   0.0022711917   0.0000000000
1748932871.00 2369.00000 196889.00  22.3148856886 114.1726898190        4.758 -2417347.867  5385707.258  2406707.739    -3.454    -4.633     6.912     5.048     7.463     0.022  -0.075   9.009  -0.104   1.380   0.431  -0.235  -1.3969627778   0.8150267340  34.5340169662 2        0.007        0.011        0.006        0.006        0.004        0.012   0.0108414460     0.002     0.002     0.002   0.0023799627   0.0022643881   0.0000000000
1748932872.00 2369.00000 196890.00  22.3149535932 114.1727397317        4.808 -2417351.408  5385702.589  2406714.715    -3.636    -4.746     7.087     5.261     7.635     0.062  -0.042   9.272  -0.095   0.000   0.141  -0.903  -1.6003799838   0.9767555308  34.8144396999 2        0.007        0.011        0.006        0.006        0.004        0.012   0.0108368928     0.002     0.002     0.002   0.0023786353   0.0022573953   0.0000000000
1748932873.00 2369.00000 196891.00  22.3150241704 114.1727924217        4.853 -2417355.163  5385697.697  2406721.962    -3.899    -5.042     7.444     5.621     8.026     0.048  -0.033   9.798  -0.112  -0.012  -1.190   0.794  -1.5234833181   0.9381954712  35.1814248972 2        0.007        0.011        0.006        0.006        0.004        0.012   0.0108319214     0.002     0.002     0.002   0.0023747920   0.0022492534   0.0000000000
1748932874.00 2369.00000 196892.00  22.3150985752 114.1728485435        4.886 -2417359.170  5385692.503  2406729.597    -4.119    -5.346     7.812     5.947     8.438     0.014  -0.025  10.322  -0.132   0.110   0.209   0.557  -1.1871513628   0.8177425539  35.2970535099 1        0.007        0.011        0.006        0.006        0.004        0.012   0.0108267153     0.002     0.002     0.002   0.0023708630   0.0022427721   0.0000000000
1748932875.00 2369.00000 196893.00  22.3151769260 114.1729074340        4.925 -2417363.371  5385687.046  2406737.637    -4.234    -5.666     8.173     6.183     8.865    -0.075  -0.047  10.808  -0.119   0.310  -2.191  -1.207  -1.4012427725   0.2430830742  35.1254927573 1        0.007        0.011        0.006        0.005        0.004        0.012   0.0108214486     0.002     0.002     0.002   0.0023681433   0.0022395060   0.0000000000
1748932876.00 2369.00000 196894.00  22.3152590932 114.1729684912        4.935 -2417367.699  5385681.326  2406746.059    -4.349    -5.757     8.571     6.325     9.247     0.042  -0.042  11.202  -0.171   0.795   1.040   1.738  -0.6159697368   1.0916221096  34.5784097362 1        0.007        0.011        0.006        0.005        0.004        0.012   0.0108161848     0.002     0.002     0.002   0.0023666236   0.0022382773   0.0000000000
1748932877.00 2369.00000 196895.00  22.3153447064 114.1730310547        4.982 -2417372.124  5385675.442  2406754.847    -4.456    -6.056     8.998     6.545     9.729    -0.007  -0.091  11.725  -0.140  -1.282   0.140  -0.553  -0.4890538556   0.6566153628  34.3687301015 2        0.007        0.011        0.006        0.005        0.004        0.012   0.0108101424     0.002     0.002     0.002   0.0023670702   0.0022417791   0.0000000000
1748932878.00 2369.00000 196896.00  22.3154341566 114.1730963157        4.999 -2417376.724  5385669.272  2406764.017    -4.594    -6.330     9.304     6.783    10.086    -0.069  -0.116  12.154  -0.120  -3.161  -1.543  -4.782  -0.4646630423   0.2462515308  34.4655542393 2        0.007        0.011        0.006        0.005        0.004        0.012   0.0108037135     0.002     0.002     0.002   0.0023684388   0.0022478614   0.0000000000
1748932879.00 2369.00000 196897.00  22.3155242609 114.1731621489        5.017 -2417381.368  5385663.054  2406773.254    -4.613    -6.201     9.077     6.748     9.829    -0.040  -0.033  11.921  -0.167   0.239  -1.172   0.526  -1.4370182572   0.6173505651  34.6085415866 2        0.008        0.011        0.006        0.006        0.004        0.012   0.0107969595     0.002     0.002     0.002   0.0023715813   0.0022572142   0.0000000000
1748932880.00 2369.00000 196898.00  22.3156117580 114.1732263316        5.024 -2417385.897  5385656.995  2406782.220    -4.553    -5.796     8.722     6.527     9.369     0.145   0.041  11.419  -0.109  -2.184   2.193  -1.987  -2.3822152727   1.2681446767  34.6393380681 2        0.008        0.011        0.006        0.006        0.005        0.012   0.0107898060     0.002     0.002     0.002   0.0023769934   0.0022666825   0.0000000000
1748932881.00 2369.00000 196899.00  22.3156952758 114.1732882450        5.068 -2417390.296  5385651.216  2406790.792    -4.231    -5.659     8.426     6.177     9.098     0.026  -0.064  10.996  -0.137   1.226   3.299  -1.856  -1.3178373063   0.8546353064  34.4912915034 2        0.008        0.011        0.006        0.006        0.005        0.013   0.0107824560     0.002     0.002     0.002   0.0023851662   0.0022777438   0.0000000000
1748932882.00 2369.00000 196900.00  22.3157794978 114.1733492093        5.099 -2417394.587  5385645.439  2406799.432    -4.338    -5.922     8.895     6.383     9.606     0.022  -0.067  11.532  -0.142   0.786  -1.560   0.830  -1.0567060616   0.8234549432  33.9235648130 2        0.008        0.011        0.006        0.007        0.005        0.013   0.0107753370     0.002     0.002     0.002   0.0023939032   0.0022836921   0.0000000000
1748932883.00 2369.00000 196901.00  22.3158686112 114.1734131638        5.147 -2417399.083  5385639.363  2406808.579    -4.675    -6.306     9.355     6.847    10.112     0.002  -0.018  12.211  -0.142  -0.065   0.331  -0.173  -0.6523353681   0.6723086768  34.1805421137 2        0.008        0.011        0.007        0.007        0.005        0.013   0.0107677355     0.002     0.002     0.002   0.0024038651   0.0022876679   0.0000000000
1748932884.00 2369.00000 196902.00  22.3159622960 114.1734807757        5.092 -2417403.804  5385632.870  2406818.155    -4.789    -6.655     9.821     7.094    10.646    -0.073  -0.104  12.792  -0.136   1.162   1.296  -0.570  -1.3726980152   0.2904896021  34.1296806502 2        0.009        0.011        0.007        0.007        0.005        0.013   0.0107596349     0.002     0.002     0.002   0.0024164235   0.0022930955   0.0000000000
1748932885.00 2369.00000 196903.00  22.3160590183 114.1735505391        5.063 -2417408.685  5385626.192  2406828.053    -4.896    -6.708     9.967     7.214    10.783    -0.022  -0.060  12.973  -0.122   0.815   0.920   1.198  -1.1946456507   0.4469185394  34.0365177127 2        0.009        0.012        0.007        0.007        0.005        0.013   0.0107515035     0.002     0.002     0.002   0.0024322348   0.0023011565   0.0000000000
1748932886.00 2369.00000 196904.00  22.3161574131 114.1736218566        5.039 -2417413.686  5385619.388  2406838.123    -5.018    -6.869    10.045     7.391    10.892    -0.082  -0.024  13.162  -0.140  -0.790   0.571  -0.174  -0.6323735185   0.2543359653  34.2565105877 2        0.009        0.012        0.007        0.008        0.005        0.014   0.0107427742     0.002     0.003     0.002   0.0024542115   0.0023185273   0.0000000000
1748932887.00 2369.00000 196905.00  22.3162562435 114.1736936089        5.033 -2417418.726  5385612.564  2406848.245    -5.058    -6.825    10.186     7.410    11.001     0.024  -0.045  13.263  -0.135   0.191   0.518  -1.389  -0.5923409573   0.6911303404  34.1522895648 2        0.010        0.012        0.008        0.008        0.006        0.014   0.0107340897     0.002     0.003     0.002   0.0024819074   0.0023476724   0.0000000000
1748932888.00 2369.00000 196906.00  22.3163562364 114.1737657021        5.065 -2417423.793  5385605.714  2406858.501    -5.097    -6.897    10.242     7.474    11.072    -0.001  -0.050  13.357  -0.155   0.034  -2.350   5.402  -0.8438006745   0.6640981916  34.2265334359 2        0.010        0.012        0.008        0.009        0.006        0.014   0.0107248016     0.002     0.003     0.002   0.0025114552   0.0023813099   0.0000000000
1748932889.00 2369.00000 196907.00  22.3164553944 114.1738373465        5.106 -2417428.835  5385598.922  2406868.674    -5.081    -6.582    10.208     7.331    10.933     0.246  -0.144  13.165  -0.071   0.295   1.575   1.057  -2.0259844932   1.4020506430  34.4573609428 2        0.011        0.010        0.007        0.009        0.006        0.012   0.0107145561     0.002     0.003     0.002   0.0025387898   0.0024104270   0.0000000000
1748932890.00 2369.00000 196908.00  22.3165533385 114.1739080000        5.180 -2417433.818  5385592.246  2406878.736    -5.096    -6.724     9.932     7.403    10.725     0.027  -0.002  13.031  -0.121  -0.551  -1.227  -2.022  -3.4528728566   0.6494648495  34.5955182559 2        0.019        0.012        0.008        0.019        0.006        0.012   0.0107046450     0.002     0.003     0.002   0.0025818760   0.0024464722   0.0000000000
1748932891.00 2369.00000 196909.00  22.3166498281 114.1739787937        5.248 -2417438.837  5385585.615  2406888.646    -5.107    -6.534     9.580     7.335    10.332     0.058   0.102  12.668  -0.232   0.173   1.971  -1.152  -3.8178355129   1.2775068071  34.8400623725 2        0.022        0.013        0.008        0.023        0.007        0.013   0.0106943371     0.003     0.004     0.002   0.0026333344   0.0025010880   0.0000000000
1748932892.00 2369.00000 196910.00  22.3167434803 114.1740497803        5.450 -2417443.973  5385579.198  2406898.316    -4.966    -6.498     9.536     7.191    10.300     0.018  -0.063  12.561  -0.146   0.355   0.625  -0.490  -1.0726801249   0.7545796866  35.1967572478 2        0.023        0.014        0.009        0.024        0.008        0.013   0.0106839780     0.003     0.004     0.002   0.0026951060   0.0025749574   0.0000000000
1748932893.00 2369.00000 196911.00  22.3168369852 114.1741183466        5.449 -2417448.808  5385572.717  2406907.895    -4.763    -6.398     9.544     6.966    10.304     0.029  -0.154  12.436  -0.154   3.663  -0.136   7.384  -3.8840407861   0.8866120809  34.7186698044 2        0.024        0.015        0.010        0.026        0.009        0.014   0.0106734289     0.003     0.004     0.002   0.0027298885   0.0026297122   0.0000000000
1748932894.00 2369.00000 196912.00  22.3169283146 114.1741884306        5.601 -2417453.880  5385566.385  2406917.308    -5.261    -6.411     9.194     7.425     9.908     0.073   0.040  12.381  -0.118   4.118  -0.239   0.910  -2.6438564499   0.8756399391  36.6340963614 2        0.024        0.016        0.010        0.026        0.009        0.014   0.0106606763     0.004     0.004     0.002   0.0027584261   0.0026746620   0.0000000000
1748932895.00 2369.00000 196913.00  22.3170160615 114.1742611380        5.686 -2417459.236  5385560.023  2406926.329    -5.396    -6.252     8.801     7.483     9.468     0.110  -0.045  12.069  -0.092  -0.015   0.745  -0.961  -1.9218551435   0.9674621554  38.5207718963 2        0.020        0.015        0.010        0.022        0.009        0.014   0.0106205242     0.004     0.004     0.002   0.0027017493   0.0026330668   0.0000000000
1748932896.00 2369.00000 196914.00  22.3170989240 114.1743337896        5.790 -2417464.677  5385553.866  2406934.857    -5.504    -6.074     8.388     7.508     9.008     0.144  -0.000  11.727  -0.102   1.613   1.503  -1.236  -1.0606365520   1.2008507837  39.8038249348 2        0.019        0.016        0.010        0.021        0.009        0.014   0.0106091453     0.004     0.004     0.002   0.0027046057   0.0026493217   0.0000000000
1748932897.00 2369.00000 196915.00  22.3171797515 114.1744053629        5.919 -2417470.062  5385547.855  2406943.186    -5.208    -5.976     8.356     7.198     8.991     0.103  -0.066  11.517  -0.063  -1.136  -0.066   0.553  -0.4815022719   0.8279125548  39.0085938926 2        0.019        0.017        0.011        0.022        0.010        0.015   0.0106229642     0.004     0.004     0.002   0.0027668898   0.0027245434   0.0000000000
1748932898.00 2369.00000 196916.00  22.3172598359 114.1744729244        5.895 -2417475.024  5385541.912  2406951.381    -4.716    -5.778     8.079     6.669     8.742    -0.022  -0.103  10.994  -0.113   1.081  -1.879   0.361  -1.4326294005   0.4913915234  37.8630564545 2        0.017        0.016        0.011        0.019        0.010        0.015   0.0106106503     0.004     0.004     0.002   0.0027443329   0.0027145906   0.0000000000
1748932899.00 2369.00000 196917.00  22.3173377088 114.1745350947        5.940 -2417479.544  5385536.339  2406959.376    -4.310    -5.400     7.916     6.143     8.523     0.081  -0.015  10.507  -0.047  -0.831  -1.057   1.380  -1.5851736839   0.7023889611  35.8569822447 2        0.015        0.017        0.012        0.018        0.009        0.016   0.0105976025     0.003     0.004     0.002   0.0027167769   0.0026969914   0.0000000000
1748932900.00 2369.00000 196918.00  22.3174131151 114.1745921667        5.996 -2417483.631  5385531.086  2406967.121    -3.949    -5.078     7.615     5.682     8.190     0.102  -0.059   9.968  -0.058  -0.423   0.608  -0.947  -1.6438159142   0.9268967435  35.0804525450 1        0.015        0.016        0.012        0.017        0.009        0.016   0.0105840657     0.003     0.003     0.002   0.0026875883   0.0026709924   0.0000000000
1748932901.00 2369.00000 196919.00  22.3174860081 114.1746464252        6.079 -2417487.507  5385526.070  2406974.620    -3.864    -5.021     7.529     5.582     8.104     0.085  -0.047   9.840  -0.123   0.208   1.334  -0.268  -1.5925591099   1.2200792473  34.8149037957 1        0.014        0.016        0.011        0.016        0.009        0.016   0.0105701583     0.003     0.003     0.002   0.0026614089   0.0026445780   0.0000000000
1748932902.00 2369.00000 196920.00  22.3175607258 114.1747015595        6.159 -2417491.433  5385520.945  2406982.305    -4.022    -5.219     7.853     5.807     8.448     0.101  -0.063  10.251  -0.067  -1.908  -0.012   1.044  -2.1949325582   0.9490186440  34.8401425866 1        0.014        0.016        0.011        0.016        0.008        0.016   0.0105562788     0.003     0.003     0.002   0.0026387027   0.0026191343   0.0000000000
1748932903.00 2369.00000 196921.00  22.3176376213 114.1747588645        6.204 -2417495.512  5385515.615  2406990.199    -4.131    -5.355     7.975     5.961     8.591     0.074  -0.026  10.456  -0.104  -0.568   0.605   0.411  -1.3301902763   0.9762112209  34.8893825795 1        0.014        0.015        0.011        0.016        0.008        0.015   0.0105422055     0.003     0.003     0.002   0.0026205026   0.0025963534   0.0000000000
1748932904.00 2369.00000 196922.00  22.3177151616 114.1748166887        6.290 -2417499.645  5385510.273  2406998.174    -4.120    -5.337     7.807     5.944     8.430     0.022   0.033  10.314  -0.143   1.524   0.057   1.650  -0.9670553554   0.9131915930  34.9907617318 1        0.014        0.015        0.010        0.016        0.008        0.015   0.0105280327     0.003     0.003     0.002   0.0026193112   0.0025783782   0.0000000000
1748932905.00 2369.00000 196923.00  22.3177908845 114.1748735049        6.378 -2417503.715  5385505.046  2407005.965    -4.031    -5.127     7.683     5.778     8.257     0.118  -0.040  10.078  -0.101   0.424   0.675  -0.859  -0.7251353855   1.2445617338  35.2017820877 1        0.014        0.015        0.010        0.016        0.007        0.015   0.0105137965     0.003     0.003     0.002   0.0026210002   0.0025619238   0.0000000000
1748932906.00 2369.00000 196924.00  22.3178639939 114.1749283816        6.468 -2417507.648  5385500.001  2407013.488    -3.902    -4.896     7.334     5.565     7.874     0.132  -0.010   9.642  -0.089  -0.581   0.220   0.073  -1.5153874245   1.3126634974  35.2998552735 1        0.014        0.015        0.010        0.015        0.007        0.015   0.0104994224     0.003     0.003     0.002   0.0026225501   0.0025459214   0.0000000000
1748932907.00 2369.00000 196925.00  22.3179340573 114.1749813670        6.593 -2417511.469  5385495.183  2407020.713    -3.887    -4.849     7.298     5.531     7.826     0.152  -0.039   9.584  -0.112  -0.104   1.114  -0.327  -1.7022977164   1.5839762021  35.4628388479 1        0.013        0.015        0.009        0.014        0.007        0.015   0.0104850018     0.003     0.003     0.002   0.0026239755   0.0025287000   0.0000000000
1748932908.00 2369.00000 196926.00  22.3180062630 114.1750362140        6.726 -2417515.431  5385490.211  2407028.160    -4.039    -5.067     7.550     5.760     8.112     0.121  -0.037   9.948  -0.139  -0.348   3.203  -0.876  -2.0035531955   1.5027938121  35.5649628453 1        0.012        0.014        0.009        0.013        0.006        0.015   0.0104703205     0.003     0.003     0.002   0.0026199254   0.0025111330   0.0000000000
1748932909.00 2369.00000 196927.00  22.3180819759 114.1750937908        6.884 -2417519.599  5385485.011  2407035.977    -4.261    -5.354     8.059     6.080     8.647     0.156  -0.049  10.570  -0.148   0.995   1.986  -0.878  -1.7667153613   1.6539458080  35.3520689174 1        0.011        0.014        0.008        0.012        0.006        0.014   0.0104556521     0.003     0.003     0.002   0.0026069887   0.0024888965   0.0000000000
1748932910.00 2369.00000 196928.00  22.3181604048 114.1751528268        7.047 -2417523.859  5385479.648  2407044.073    -4.194    -5.354     8.170     6.019     8.760     0.172  -0.098  10.629  -0.128   1.092   0.206   2.336  -1.3378163446   1.6323166513  35.0000894847 1        0.010        0.014        0.008        0.011        0.006        0.014   0.0104409633     0.003     0.003     0.002   0.0025913839   0.0024681494   0.0000000000
1748932911.00 2369.00000 196929.00  22.3182392436 114.1752116664        7.211 -2417528.095  5385474.280  2407052.211    -4.210    -5.257     8.030     5.994     8.594     0.208  -0.025  10.479  -0.103   0.090  -0.006  -0.005  -0.8220741149   1.7001548542  35.0174386467 1        0.010        0.014        0.008        0.011        0.005        0.014   0.0104261376     0.002     0.003     0.002   0.0025737155   0.0024490927   0.0000000000
1748932912.00 2369.00000 196930.00  22.3183147614 114.1752679620        7.442 -2417532.173  5385469.202  2407060.035    -3.892    -4.822     7.492     5.525     7.996     0.249  -0.040   9.722  -0.057   0.605  -1.177  -0.222  -1.2898941546   1.8115435792  34.8744111923 1        0.010        0.014        0.008        0.010        0.005        0.014   0.0104121501     0.002     0.003     0.002   0.0025553403   0.0024350928   0.0000000000
1748932913.00 2369.00000 196931.00  22.3183814271 114.1753169862        7.662 -2417535.716  5385464.762  2407066.948    -3.023    -3.899     6.222     4.354     6.636     0.217  -0.137   7.939  -0.032  -0.258  -3.776   0.583  -1.3483301201   1.8253232141  34.2537775790 1        0.010        0.013        0.007        0.010        0.005        0.014   0.0103991963     0.002     0.003     0.002   0.0025416294   0.0024269030   0.0000000000
